//	object	handle	skill_ID	event1	event2	event3	blank	folder	filename	volume	description1		
//	아이템, UI												
	MOB_ISYUTARU	VOC_SHOUT1	MSKILL_KK_ISYUTARU_ATTACK03	-	-	-	0	monster\	Cara_Esutar_Shout_b.wav	80	이슈타르 기합소리#2
	MOB_ISYUTARU	SND_DMG	MSKILL_KK_ISYUTARU_ATTACK03	-	-	-	0	monster\	Cara_Esutar_IceHit.wav	80	이슈타르 얼음폭풍 - 타격음		
//	돈황석굴												
//	토구귀(토구충)												
	MOB_DH_BUGGHOST	SND_STAND	-	-	-	-	6	monster\	Wcm_DH_Togu_Stand.wav	70	대기상태 효과음		
	MOB_DH_BUGGHOST	SND_HELP	-	-	-	-	-	-	-	-	도움요청 효과음		
	MOB_DH_BUGGHOST	SND_DOWN	-	-	-	-	-	-	-	-	다운어택에 의한 넘어질 때 효과음		
	MOB_DH_BUGGHOST	VOC_MOAN	-	NORMAL	-	-	0	monster\	Wcm_DH_Togu_Moan1.wav	80	일반데미지 신음		
	MOB_DH_BUGGHOST	VOC_MOAN	-	NORMAL	-	-	0	monster\	Wcm_DH_Togu_Moan2.wav	80	크리티컬데미지 신음#1		
	MOB_DH_BUGGHOST	VOC_DEATH	-	-	-	-	0	monster\	Wcm_DH_Togu_Die.wav	80	죽을 때 비명음#1		
	MOB_DH_BUGGHOST	SND_DEATH	-	-	-	-	-	-	-	-	죽을 때 땅에 넘어지는 효과음		
	MOB_DH_BUGGHOST	SND_WALK1	-	-	-	-	0	monster\	tarim_Sagal_walk.wav	50	걸음소리		
	MOB_DH_BUGGHOST	SND_RUN1	-	-	-	-	0	monster\	tarim_Sagal_walk.wav	50	뛰는소리		
	MOB_DH_BUGGHOST	SND_SWING1	MSKILL_DH_BUGGHOST_ATTACK02	-	-	-	0	monster\	batPunchSwing.wav	80	토구귀 집게 두번 휘두르기 - 스윙음		
	MOB_DH_BUGGHOST	VOC_SHOUT1	MSKILL_DH_BUGGHOST_ATTACK02	-	-	-	0	monster\	Wcm_DH_Togu_Shout1.wav	80	토구귀 집게 두번 휘두르기 - 기합		
	MOB_DH_BUGGHOST	SND_DMG	MSKILL_DH_BUGGHOST_ATTACK02	-	-	-	0	monster\	batChakramHit1B.wav	80	토구귀 집게 두번 휘두르기 - 타격음		
	MOB_DH_BUGGHOST	SND_SWING1	MSKILL_DH_BUGGHOST_CLON_ATTACK01	-	-	-	0	monster\	batPunchSwing.wav	80	토구충 집게휘두르기 - 스윙음		
	MOB_DH_BUGGHOST	VOC_SHOUT1	MSKILL_DH_BUGGHOST_CLON_ATTACK01	-	-	-	0	monster\	Wcm_DH_Togu_Shout1.wav	80	토구충 집게휘두르기 - 기합		
	MOB_DH_BUGGHOST	SND_DMG	MSKILL_DH_BUGGHOST_CLON_ATTACK01	-	-	-	0	monster\	batSwordHit2N.wav	80	토구충 집게휘두르기 - 타격음		
//	장사토귀(괴력토귀)												
	MOB_DH_WORKEARTHGHOST	SND_STAND	-	-	-	-	3	monster\	Wcm_DH_EG_Stand.wav	60	대기상태 효과음		
	MOB_DH_WORKEARTHGHOST	SND_HELP	-	-	-	-	-	-	-	-	도움요청 효과음		
	MOB_DH_WORKEARTHGHOST	SND_DOWN	-	-	-	-	-	-	-	-	다운어택에 의한 넘어질 때 효과음		
	MOB_DH_WORKEARTHGHOST	VOC_MOAN	-	NORMAL	-	-	0	monster\	Wcm_DH_EG_Moan1.wav	80	일반데미지 신음		
	MOB_DH_WORKEARTHGHOST	VOC_MOAN	-	NORMAL	-	-	0	monster\	Wcm_DH_EG_Moan2.wav	80	크리티컬데미지 신음#1		
	MOB_DH_WORKEARTHGHOST	VOC_DEATH	-	-	-	-	0	monster\	Wcm_DH_EG_Die.wav	80	죽을 때 비명음#1		
	MOB_DH_WORKEARTHGHOST	SND_DEATH	-	-	-	-	0	monster\	Cm_BanditAR_Thud.wav	80	죽을 때 땅에 넘어지는 효과음		
	MOB_DH_WORKEARTHGHOST	SND_WALK1	-	-	-	-	0	player\	mvWalkGround.wav	80	걸음소리		
	MOB_DH_WORKEARTHGHOST	SND_RUN1	-	-	-	-	0	player\	mvWalkGround.wav	80	뛰는소리		
	MOB_DH_WORKEARTHGHOST	SND_SWING1	MSKILL_DH_WORKEARTHGHOST_CLON_ATTACK01	-	-	-	0	player\	batAxeSwing1.wav	80	괴력토귀 곡갱이베기 - 스윙음		
	MOB_DH_WORKEARTHGHOST	VOC_SHOUT1	MSKILL_DH_WORKEARTHGHOST_CLON_ATTACK01	-	-	-	0	monster\	Wcm_DH_EG_Shout1.wav	90	괴력토귀 곡갱이베기 - 기합		
	MOB_DH_WORKEARTHGHOST	SND_DMG	MSKILL_DH_WORKEARTHGHOST_CLON_ATTACK01	-	-	-	0	player\	batAxeHit2N.wav	80	괴력토귀 곡갱이베기 - 타격음		
	MOB_DH_WORKEARTHGHOST	SND_SWING1	MSKILL_DH_WORKEARTHGHOST_ATTACK02	-	-	-	0	player\	batAxeSwing1.wav	80	장사토귀 곡갱이 내려찍기 - 스윙음		
	MOB_DH_WORKEARTHGHOST	VOC_SHOUT1	MSKILL_DH_WORKEARTHGHOST_ATTACK02	-	-	-	0	monster\	Wcm_DH_EG_Shout2.wav	90	장사토귀 곡갱이 내려찍기 - 기합		
	MOB_DH_WORKEARTHGHOST	SND_DMG	MSKILL_DH_WORKEARTHGHOST_ATTACK02	-	-	-	0	player\	batAxeHit2A.wav	80	장사토귀 곡갱이 내려찍기 - 타격음		
//	토귀병정(토귀병사)												
	MOB_DH_SOLDIEREARTHGHOST	SND_STAND	-	-	-	-	3	monster\	Wcm_DH_EGS_Stand.wav	60	대기상태 효과음		
	MOB_DH_SOLDIEREARTHGHOST	SND_HELP	-	-	-	-	-	-	-	-	도움요청 효과음		
	MOB_DH_SOLDIEREARTHGHOST	SND_DOWN	-	-	-	-	-	-	-	-	다운어택에 의한 넘어질 때 효과음		
	MOB_DH_SOLDIEREARTHGHOST	VOC_MOAN	-	NORMAL	-	-	0	monster\	Wcm_DH_EG_Moan1.wav	80	일반데미지 신음		
	MOB_DH_SOLDIEREARTHGHOST	VOC_MOAN	-	NORMAL	-	-	0	monster\	Wcm_DH_EG_Moan2.wav	80	크리티컬데미지 신음#1		
	MOB_DH_SOLDIEREARTHGHOST	VOC_DEATH	-	-	-	-	0	monster\	Wcm_DH_EG_Die.wav	80	죽을 때 비명음#1		
	MOB_DH_SOLDIEREARTHGHOST	SND_DEATH	-	-	-	-	0	monster\	Cm_BanditAR_Thud.wav	80	죽을 때 땅에 넘어지는 효과음		
	MOB_DH_SOLDIEREARTHGHOST	SND_WALK1	-	-	-	-	0	player\	mvWalkGround.wav	80	걸음소리		
	MOB_DH_SOLDIEREARTHGHOST	SND_RUN1	-	-	-	-	0	player\	mvWalkGround.wav	80	뛰는소리		
	MOB_DH_SOLDIEREARTHGHOST	SND_SWING1	MSKILL_DH_SOLDIEREARTHGHOST_ATTACK01	-	-	-	0	player\	batAxeSwing2.wav	80	토귀병정 도끼 십자 휘두르기 - 스윙음		
	MOB_DH_SOLDIEREARTHGHOST	VOC_SHOUT1	MSKILL_DH_SOLDIEREARTHGHOST_ATTACK01	-	-	-	-	-	-	-			
	MOB_DH_SOLDIEREARTHGHOST	SND_DMG	MSKILL_DH_SOLDIEREARTHGHOST_ATTACK01	-	-	-	0	player\	batAxeHit2A.wav	80	토귀병정 도끼 십자 휘두르기 - 타격음		
	MOB_DH_SOLDIEREARTHGHOST	SND_SWING1	MSKILL_DH_SOLDIEREARTHGHOST_ATTACK02	-	-	-	0	player\	batTSwordSwing1.wav	80	토귀병정 폭탄던지기 - 스윙음		
	MOB_DH_SOLDIEREARTHGHOST	VOC_SHOUT1	MSKILL_DH_SOLDIEREARTHGHOST_ATTACK02	-	-	-	-	-	-	-			
	MOB_DH_SOLDIEREARTHGHOST	SND_DMG	MSKILL_DH_SOLDIEREARTHGHOST_ATTACK02	-	-	-	0	monster\	wcm_GG_boom.wav	80	토귀병정 폭탄던지기 - 타격음		
	MOB_DH_SOLDIEREARTHGHOST	SND_SWING1	MSKILL_DH_SOLDIEREARTHGHOST_CLON_ATTACK01	-	-	-	0	player\	batAxeSwing2.wav	80	토귀병사 도끼 십자 휘두르기 - 스윙음		
	MOB_DH_SOLDIEREARTHGHOST	VOC_SHOUT1	MSKILL_DH_SOLDIEREARTHGHOST_CLON_ATTACK01	-	-	-	-	-	-	-			
	MOB_DH_SOLDIEREARTHGHOST	SND_DMG	MSKILL_DH_SOLDIEREARTHGHOST_CLON_ATTACK01	-	-	-	0	player\	batAxeHit2A.wav	80	토귀병사 도끼 십자 휘두르기 - 타격음		
//	맹괴(광괴)												
	MOB_DH_BLINDMON	SND_STAND	-	-	-	-	3	monster\	Wcm_DH_Meang_Stand.wav	80	대기상태 효과음		
	MOB_DH_BLINDMON	SND_HELP	-	-	-	-	-	-	-	-	도움요청 효과음		
	MOB_DH_BLINDMON	SND_DOWN	-	-	-	-	-	-	-	-	다운어택에 의한 넘어질 때 효과음		
	MOB_DH_BLINDMON	VOC_MOAN	-	NORMAL	-	-	0	monster\	Wcm_DH_Meang_Moan1.wav	80	일반데미지 신음		
	MOB_DH_BLINDMON	VOC_MOAN	-	NORMAL	-	-	0	monster\	Wcm_DH_Meang_Moan2.wav	80	크리티컬데미지 신음#1		
	MOB_DH_BLINDMON	VOC_DEATH	-	-	-	-	0	monster\	Wcm_DH_Meang_Die.wav	80	죽을 때 비명음#1		
	MOB_DH_BLINDMON	SND_DEATH	-	-	-	-	0	monster\	Cm_BanditAR_Thud.wav	80	죽을 때 땅에 넘어지는 효과음		
	MOB_DH_BLINDMON	SND_WALK1	-	-	-	-	-	-	-	-	걸음소리		
	MOB_DH_BLINDMON	SND_RUN1	-	-	-	-	-	-	-	-	뛰는소리		
	MOB_DH_BLINDMON	SND_SWING1	MSKILL_DH_BLINDMON_ATTACK01	-	-	-	0	player\	batPolearmSwing1.wav	80	맹괴 할퀴기 - 스윙음		
	MOB_DH_BLINDMON	VOC_SHOUT1	MSKILL_DH_BLINDMON_ATTACK01	-	-	-	-	-	-	-			
	MOB_DH_BLINDMON	SND_DMG	MSKILL_DH_BLINDMON_ATTACK01	-	-	-	0	player\	batTSwordHit1N.wav	80	맹괴 할퀴기 - 타격음		
	MOB_DH_BLINDMON	SND_SWING1	MSKILL_DH_BLINDMON_ATTACK02	-	-	-	0	monster\	Wcm_DH_Meang_Skill2_S.wav	80	맹괴 발구르기 - 스윙음		
	MOB_DH_BLINDMON	VOC_SHOUT1	MSKILL_DH_BLINDMON_ATTACK02	-	-	-	-	-	-	-			
	MOB_DH_BLINDMON	SND_DMG	MSKILL_DH_BLINDMON_ATTACK02	-	-	-	-	-	-	-			
	MOB_DH_BLINDMON	SND_SWING1	MSKILL_DH_BLINDMON_CLON_ATTACK01	-	-	-	0	player\	batPolearmSwing1.wav	80	광괴 할퀴기 - 스윙음		
	MOB_DH_BLINDMON	VOC_SHOUT1	MSKILL_DH_BLINDMON_CLON_ATTACK01	-	-	-	-	-	-	-			
	MOB_DH_BLINDMON	SND_DMG	MSKILL_DH_BLINDMON_CLON_ATTACK01	-	-	-	0	player\	batTSwordHit1N.wav	80	광괴 할퀴기 - 타격음		
//	금강야차(금은야차)												
	MOB_DH_YACHA	SND_STAND	-	-	-	-	-	-	-	-	대기상태 효과음		
	MOB_DH_YACHA	SND_HELP	-	-	-	-	-	-	-	-	도움요청 효과음		
	MOB_DH_YACHA	SND_DOWN	-	-	-	-	-	-	-	-	다운어택에 의한 넘어질 때 효과음		
	MOB_DH_YACHA	VOC_MOAN	-	NORMAL	-	-	0	monster\	Wcm_DH_Yacha_Moan1.wav	80	일반데미지 신음		
	MOB_DH_YACHA	VOC_MOAN	-	NORMAL	-	-	0	monster\	Wcm_DH_Yacha_Moan2.wav	80	크리티컬데미지 신음#1		
	MOB_DH_YACHA	VOC_DEATH	-	-	-	-	0	monster\	Wcm_DH_Yacha_Die.wav	80	죽을 때 비명음#1		
	MOB_DH_YACHA	SND_DEATH	-	-	-	-	0	monster\	Cm_BanditAR_Thud.wav	80	죽을 때 땅에 넘어지는 효과음		
	MOB_DH_YACHA	SND_WALK1	-	-	-	-	-	-	-	-	걸음소리		
	MOB_DH_YACHA	SND_RUN1	-	-	-	-	-	-	-	-	뛰는소리		
	MOB_DH_YACHA	SND_SWING1	MSKILL_DH_YACHA_ATTACK01	-	-	-	0	player\	batPolearmSwing2.wav	80	금강야차 몽둥이 휘두르기 - 스윙음		
	MOB_DH_YACHA	VOC_SHOUT1	MSKILL_DH_YACHA_ATTACK01	-	-	-	0	monster\	Wcm_DH_Yacha_Shout2.wav	80	금강야차 몽둥이 휘두르기 - 기합		
	MOB_DH_YACHA	SND_DMG	MSKILL_DH_YACHA_ATTACK01	-	-	-	0	player\	batPolearmHit2N.wav	80	금강야차 몽둥이 휘두르기 - 타격음		
	MOB_DH_YACHA	SND_SWING1	MSKILL_DH_YACHA_ATTACK02	-	-	-	0	monster\	Wcm_DH_Yacha_Skill2_S.wav	80	금강야차 지면파동 - 스윙음		
	MOB_DH_YACHA	VOC_SHOUT1	MSKILL_DH_YACHA_ATTACK02	-	-	-	0	monster\	Wcm_DH_Yacha_Shout1.wav	80	금강야차 지면파동 - 기합		
	MOB_DH_YACHA	SND_SWING1	MSKILL_DH_YACHA_CLON_ATTACK01	-	-	-	0	player\	batPolearmSwing2.wav	80	금은야차 몽둥이 휘두르기 - 스윙음		
	MOB_DH_YACHA	VOC_SHOUT1	MSKILL_DH_YACHA_CLON_ATTACK01	-	-	-	0	monster\	Wcm_DH_Yacha_Shout2.wav	80	금은야차 몽둥이 휘두르기 - 기합		
	MOB_DH_YACHA	SND_DMG	MSKILL_DH_YACHA_CLON_ATTACK01	-	-	-	0	player\	batPolearmHit2N.wav	80	금은야차 몽둥이 휘두르기 - 타격음		
//	귀면나찰(귀혼나찰)												
	MOB_DH_NACHAL	SND_STAND	-	-	-	-	-	-	-	-	대기상태 효과음		
	MOB_DH_NACHAL	SND_HELP	-	-	-	-	-	-	-	-	도움요청 효과음		
	MOB_DH_NACHAL	SND_DOWN	-	-	-	-	-	-	-	-	다운어택에 의한 넘어질 때 효과음		
	MOB_DH_NACHAL	VOC_MOAN	-	NORMAL	-	-	-	-	-	-	일반데미지 신음		
	MOB_DH_NACHAL	VOC_MOAN	-	NORMAL	-	-	-	-	-	-	크리티컬데미지 신음#1		
	MOB_DH_NACHAL	VOC_DEATH	-	-	-	-	-	-	-	-	죽을 때 비명음#1		
	MOB_DH_NACHAL	SND_DEATH	-	-	-	-	-	-	-	-	죽을 때 땅에 넘어지는 효과음		
	MOB_DH_NACHAL	SND_WALK1	-	-	-	-	-	-	-	-	걸음소리		
	MOB_DH_NACHAL	SND_RUN1	-	-	-	-	-	-	-	-	뛰는소리		
	MOB_DH_NACHAL	SND_SWING1	MSKILL_DH_NACHAL_ATTACK01	-	-	-	0	monster\	Wcm_DH_Nachal_Skill1_S.wav	80	귀면 저주의주문 - 스윙음		
	MOB_DH_NACHAL	VOC_SHOUT1	MSKILL_DH_NACHAL_ATTACK01	-	-	-	-	-	-	-			
	MOB_DH_NACHAL	SND_DMG	MSKILL_DH_NACHAL_ATTACK01	-	-	-	-	-	-	-			
	MOB_DH_NACHAL	SND_SWING1	MSKILL_DH_NACHAL_ATTACK02	-	-	-	-	-	-	-			
	MOB_DH_NACHAL	VOC_SHOUT1	MSKILL_DH_NACHAL_ATTACK02	-	-	-	-	-	-	-			
	MOB_DH_NACHAL	SND_DMG	MSKILL_DH_NACHAL_ATTACK02	-	-	-	0	monster\	Wcm_DH_Nachal_Skill2_H.wav	-	귀면 전격결계 - 타격음		
	MOB_DH_NACHAL	SND_SWING1	MSKILL_DH_NACHAL_CLON_ATTACK01	-	-	-	0	monster\	Wcm_DH_Nachal_Skill1_S.wav	80	귀혼 저주의주문 - 스윙음		
	MOB_DH_NACHAL	VOC_SHOUT1	MSKILL_DH_NACHAL_CLON_ATTACK01	-	-	-	-	-	-	-			
	MOB_DH_NACHAL	SND_DMG	MSKILL_DH_NACHAL_CLON_ATTACK01	-	-	-	-	-	-	-			
//	타클라마칸												
//	에딤무(샤크람)												
	MOB_TK_EDIMMU	SND_STAND	-	-	-	-	-	-	-	-	대기상태 효과음		
	MOB_TK_EDIMMU	SND_HELP	-	-	-	-	-	-	-	-	도움요청 효과음
	MOB_TK_EDIMMU	SND_DOWN	-	-	-	-	-	-	-	-	다운어택에 의한 넘어질 때 효과음
	MOB_TK_EDIMMU	VOC_MOAN	-	NORMAL	-	-	0	monster\	Tk_Edimmu_Moan1.wav	80	일반데미지 신음
	MOB_TK_EDIMMU	VOC_MOAN	-	NORMAL	-	-	0	monster\	Tk_Edimmu_Moan2.wav	80	크리티컬데미지 신음#1
	MOB_TK_EDIMMU	VOC_DEATH	-	-	-	-	0	monster\	Tk_Edimmu_Die.wav	80	죽을 때 비명음#1
	MOB_TK_EDIMMU	SND_DEATH	-	-	-	-	-	-	-	-	죽을 때 땅에 넘어지는 효과음
	MOB_TK_EDIMMU	SND_WALK1	-	-	-	-	0	monster\	Tk_Edimmu_walk_01.wav	80	걸음소리
	MOB_TK_EDIMMU	SND_RUN1	-	-	-	-	0	monster\	Tk_Edimmu_walk_01.wav	80	뛰는소리
	MOB_TK_EDIMMU	SND_SWING1	MSKILL_TK_EDIMMU_CLON_ATTACK01	-	-	-	0	monster\	Tk_Edimmu_Skill1.wav	80	샤크람 이빨공격 - 스윙음
	MOB_TK_EDIMMU	VOC_SHOUT1	MSKILL_TK_EDIMMU_CLON_ATTACK01	-	-	-	-	-	-	-	
	MOB_TK_EDIMMU	SND_DMG	MSKILL_TK_EDIMMU_CLON_ATTACK01	-	-	-	0	player\	batPolearmHit2N.wav	80	샤크람 이빨공격 - 타격음
	MOB_TK_EDIMMU	SND_SWING1	MSKILL_TK_EDIMMU_CLON_ATTACK02	-	-	-	0	monster\	Tk_Edimmu_Skill1.wav	80	
	MOB_TK_EDIMMU	VOC_SHOUT1	MSKILL_TK_EDIMMU_CLON_ATTACK02	-	-	-	-	-	-	-	
	MOB_TK_EDIMMU	SND_DMG	MSKILL_TK_EDIMMU_CLON_ATTACK02	-	-	-	-	-	-	-	
	MOB_TK_EDIMMU	SND_SWING1	MSKILL_TK_EDIMMU_ATTACK01	-	-	-	0	monster\	Tk_Edimmu_Skill1.wav	80	에딤무 이빨공격 - 스윙음
	MOB_TK_EDIMMU	VOC_SHOUT1	MSKILL_TK_EDIMMU_ATTACK01	-	-	-	-	-	-	-	
	MOB_TK_EDIMMU	SND_DMG	MSKILL_TK_EDIMMU_ATTACK01	-	-	-	-	-	-	-			
	MOB_TK_EDIMMU	SND_SWING1	MSKILL_TK_EDIMMU_ATTACK03	-	-	-	0	monster\	Tk_Edimmu_Skill2.wav	80	에딤무 모래바람 - 스윙음		
	MOB_TK_EDIMMU	VOC_SHOUT1	MSKILL_TK_EDIMMU_ATTACK03	-	-	-	-	-	-	-			
	MOB_TK_EDIMMU	SND_DMG	MSKILL_TK_EDIMMU_ATTACK03	-	-	-	-	-	-	-			
//	다크카라(데스카라)												
	MOB_TK_DEATHKARA	SND_STAND	-	-	-	-	5	monster\	Tk_Darkkara_Stand_01.wav	80	대기상태 효과음		
	MOB_TK_DEATHKARA	SND_STAND	-	-	-	-	5	monster\	Tk_Darkkara_Stand_02.wav	80	대기상태 효과음		
	MOB_TK_DEATHKARA	SND_HELP	-	-	-	-	-	-	-	-	도움요청 효과음		
	MOB_TK_DEATHKARA	SND_DOWN	-	-	-	-	-	-	-	-	다운어택에 의한 넘어질 때 효과음		
	MOB_TK_DEATHKARA	VOC_MOAN	-	NORMAL	-	-	0	monster\	Tk_Darkkara_Moan1.wav	80	일반데미지 신음		
	MOB_TK_DEATHKARA	VOC_MOAN	-	NORMAL	-	-	0	monster\	Tk_Darkkara_Moan2.wav	80	크리티컬데미지 신음#1		
	MOB_TK_DEATHKARA	VOC_DEATH	-	-	-	-	-	-	-	-	죽을 때 비명음#1		
	MOB_TK_DEATHKARA	SND_DEATH	-	-	-	-	0	monster\	Tk_Darkkara_Die.wav	80	죽을 때 땅에 넘어지는 효과음		
	MOB_TK_DEATHKARA	SND_WALK1	-	-	-	-	0	monster\	Tk_Darkkara_Walk.wav	80	걸음소리		
	MOB_TK_DEATHKARA	SND_RUN1	-	-	-	-	0	monster\	Tk_Darkkara_Walk.wav	80	뛰는소리		
	MOB_TK_DEATHKARA	SND_SWING1	MSKILL_TK_DEATHKARA_CLON_ATTACK01	-	-	-	0	monster\	batSpearSwing1.wav	80	데스카라 몸통공격 - 스윙음		
	MOB_TK_DEATHKARA	VOC_SHOUT1	MSKILL_TK_DEATHKARA_CLON_ATTACK01	-	-	-	0	monster\	Tk_Darkkara_Shout2.wav	80	데스카라 몸통공격 - 기합		
	MOB_TK_DEATHKARA	SND_DMG	MSKILL_TK_DEATHKARA_CLON_ATTACK01	-	-	-	0	player\	batPolearmHit2N.wav	80	데스카라 몸통공격 - 타격음		
	MOB_TK_DEATHKARA	SND_SWING1	MSKILL_TK_DEATHKARA_CLON_ATTACK02	-	-	-	0	monster\	Tk_Darkkara_Skill1.wav	80	데스카라 가시발사 - 스윙음		
	MOB_TK_DEATHKARA	VOC_SHOUT1	MSKILL_TK_DEATHKARA_CLON_ATTACK02	-	-	-	-	-	-	-			
	MOB_TK_DEATHKARA	SND_DMG	MSKILL_TK_DEATHKARA_CLON_ATTACK02	-	-	-	0	player\	batTSwordHit1N.wav	80	데스카라 가시발사 - 타격음		
	MOB_TK_DEATHKARA	SND_SWING1	MSKILL_TK_DEATHKARA_ATTACK01	-	-	-	0	monster\	batSpearSwing1.wav	80	다크카라 몸통공격 - 스윙음		
	MOB_TK_DEATHKARA	VOC_SHOUT1	MSKILL_TK_DEATHKARA_ATTACK01	-	-	-	0	monster\	Tk_Darkkara_Shout2.wav	80	다크카라 몸통공격 - 기합		
	MOB_TK_DEATHKARA	SND_DMG	MSKILL_TK_DEATHKARA_ATTACK01	-	-	-	0	player\	batPolearmHit2N.wav	80	다크카라 몸통공격 - 타격음		
	MOB_TK_DEATHKARA	SND_SWING1	MSKILL_TK_DEATHKARA_ATTACK03	-	-	-	0	monster\	Tk_Darkkara_Skill2.wav	80	다크카라 독가스 - 스윙음		
	MOB_TK_DEATHKARA	VOC_SHOUT1	MSKILL_TK_DEATHKARA_ATTACK03	-	-	-	-	-	-	-			
	MOB_TK_DEATHKARA	SND_DMG	MSKILL_TK_DEATHKARA_ATTACK03	-	-	-	-	-	-	-			
//	데빌아이(데몬아이)												
	MOB_TK_DEVILEYE	SND_STAND	-	-	-	-	-	-	-	-	대기상태 효과음		
	MOB_TK_DEVILEYE	SND_HELP	-	-	-	-	-	-	-	-	도움요청 효과음		
	MOB_TK_DEVILEYE	SND_DOWN	-	-	-	-	-	-	-	-	다운어택에 의한 넘어질 때 효과음		
	MOB_TK_DEVILEYE	VOC_MOAN	-	NORMAL	-	-	0	monster\	tarim_Redeye_moan1.wav	80	일반데미지 신음		
	MOB_TK_DEVILEYE	VOC_MOAN	-	NORMAL	-	-	0	monster\	tarim_Redeye_moan1.wav	80	크리티컬데미지 신음
	MOB_TK_DEVILEYE	VOC_DEATH	-	-	-	-	0	monster\	tarim_Redeye_die.wav	80	죽을 때 비명음
	MOB_TK_DEVILEYE	SND_DEATH	-	-	-	-	0	monster\	tarim_Redeye_thud.wav	80	죽을 때 땅에 넘어지는 효과음
	MOB_TK_DEVILEYE	SND_WALK1	-	-	-	-	0	monster\	tarim_Sagal_walk.wav	80	걸음소리
	MOB_TK_DEVILEYE	SND_RUN1	-	-	-	-	0	monster\	tarim_Sagal_walk.wav	80	뛰는소리
	MOB_TK_DEVILEYE	SND_SWING1	MSKILL_TK_DEVILEYE_ATTACK02	-	-	-	0	monster\	tarim_Redeye_flame.wav	80	데빌아이 독 공격 - 스윙음
	MOB_TK_DEVILEYE	VOC_SHOUT1	-	-	-	-	0	-	-	-	
	MOB_TK_DEVILEYE	SND_DMG	-	-	-	-	0	-	-	-	
	MOB_TK_DEVILEYE	SND_SWING1	MSKILL_TK_DEVILEYE_ATTACK01	-	-	-	0	player\	batSpearSwing2.wav	80	데빌아이 꼬리스윙 - 스윙음
	MOB_TK_DEVILEYE	VOC_SHOUT1	MSKILL_TK_DEVILEYE_ATTACK01	-	-	-	0	-	tarim_Redeye_shout.wav	80	데빌아이 꼬리스윙 - 기합
	MOB_TK_DEVILEYE	SND_DMG	MSKILL_TK_DEVILEYE_ATTACK01	-	-	-	0	player\	batAxeHit2N.wav	80	데빌아이 꼬리스윙 - 타격음
	MOB_TK_DEVILEYE	SND_SWING1	MSKILL_TK_DEVILEYE_CLON_ATTACK03	-	-	-	0	monster\	tarim_Redeye_flame.wav	80	데몬아이 화염공격 - 스윙음
	MOB_TK_DEVILEYE	VOC_SHOUT1	-	-	-	-	0	-	-	-	
	MOB_TK_DEVILEYE	SND_DMG	-	-	-	-	0	-	-	-	
	MOB_TK_DEVILEYE	SND_SWING1	MSKILL_TK_DEVILEYE_CLON_ATTACK01	-	-	-	0	player\	batSpearSwing2.wav	80	데몬아이 꼬리스윙 - 스윙음
	MOB_TK_DEVILEYE	VOC_SHOUT1	MSKILL_TK_DEVILEYE_CLON_ATTACK01	-	-	-	0	-	tarim_Redeye_shout.wav	80	데몬아이 꼬리스윙 - 기합
	MOB_TK_DEVILEYE	SND_DMG	MSKILL_TK_DEVILEYE_CLON_ATTACK01	-	-	-	0	player\	batAxeHit2N.wav	80	데몬아이 꼬리스윙 - 타격음		
//	니야솔져(니야가드)												니야솔져(니야가드)
	MOB_TK_BONESOLDIER	SND_STAND	-	-	-	-	-	-	-	-	대기상태 효과음		
	MOB_TK_BONESOLDIER	SND_HELP	-	-	-	-	-	-	-	-	도움요청 효과음		
	MOB_TK_BONESOLDIER	SND_DOWN	-	-	-	-	-	-	-	-	다운어택에 의한 넘어질 때 효과음		
	MOB_TK_BONESOLDIER	VOC_MOAN	-	NORMAL	-	-	0	monster\	Tk_NiyaSoldier_Moan1.wav	80	일반데미지 신음		
	MOB_TK_BONESOLDIER	VOC_MOAN	-	NORMAL	-	-	0	monster\	Tk_NiyaSoldier_Moan2.wav	80	크리티컬데미지 신음		
	MOB_TK_BONESOLDIER	VOC_DEATH	-	-	-	-	0	-	-	-	죽을 때 비명음		
	MOB_TK_BONESOLDIER	SND_DEATH	-	-	-	-	0	monster\	Tk_NiyaSoldier_Die.wav	80	죽을 때 땅에 넘어지는 효과음		
	MOB_TK_BONESOLDIER	SND_WALK1	-	-	-	-	0	monster\	Tk_NiyaSoldier_walk.wav	80	걸음소리		
	MOB_TK_BONESOLDIER	SND_RUN1	-	-	-	-	0	monster\	Tk_NiyaSoldier_walk.wav	80	뛰는소리		
	MOB_TK_BONESOLDIER	SND_SWING1	MSKILL_TK_BONESOLDIER_CLON_ATTACK01	-	-	-	0	player\	batPolearmSwing1.wav	80	니야솔져 창 찌르기 - 스윙음		
	MOB_TK_BONESOLDIER	VOC_SHOUT1	-	-	-	-	0	-	-	-			
	MOB_TK_BONESOLDIER	SND_DMG	MSKILL_TK_BONESOLDIER_CLON_ATTACK01	-	-	-	0	player\	batPolearmHit2N.wav	80	니야솔져 창 찌르기 - 타격음		
	MOB_TK_BONESOLDIER	SND_SWING1	MSKILL_TK_BONESOLDIER_CLON_ATTACK02	-	-	-	0	player\	batSpearSwing2.wav	80	니야솔져 창 휘두르기 - 스윙음		
	MOB_TK_BONESOLDIER	VOC_SHOUT1	-	-	-	-	0	-	-	-			
